customerid,name,address,citystatezip,birthdate,phone,timezone,lat,long
4933,"Joseph Carroll","86-18 246th St","Bellerose, NY 11426","1939-08-05","716-335-3929","America/New_York",40.72705,-73.72090
4934,"Donna Andrews","219 Van Name Ave","Staten Island, NY 10303","1969-10-01","332-403-1360","America/New_York",40.63465,-74.15477
4935,"Eric Garcia","737 Neptune Ave","Brooklyn, NY 11224","2001-12-24","585-872-0801","America/New_York",40.57725,-73.96949
4936,"Kimberly Washington","233C E 86th St","Manhattan, NY 10028","1955-05-05","315-295-0506","America/New_York",40.78007,-73.94748
4937,"Valerie Burnett","36A Cooper Pl","Bronx, NY 10475","1944-06-09","315-352-9686","America/New_York",40.87705,-73.82556
4938,"Christine Miller","67 Stanton St","Manhattan, NY 10002","1993-10-19","631-346-8716","America/New_York",40.72024,-73.99093
4939,"Kevin Mejia","218 N 11th St","Brooklyn, NY 11211","1950-11-17","315-865-3144","America/New_York",40.71908,-73.95273
4940,"Chelsea Burch","874B Columbus Ave","Manhattan, NY 10025","1951-12-29","917-970-1253","America/New_York",40.79185,-73.96818
4941,"Sara Carter","1708 E 10th St","Brooklyn, NY 11223","1959-08-03","516-280-6468","America/New_York",40.60671,-73.96334
4942,"Olivia Ramirez","4544 S Jackson Way","Meadowbrook, AL 35242","1983-01-01","659-717-0309","America/Chicago",33.39350,-86.70410
4943,"Danielle Hamilton","3411 NW Park Rd","Bel Air North, MD 21015","1997-07-02","240-705-9319","America/New_York",39.55430,-76.37320
4944,"Crystal Moore","328 Livonia Ave","Brooklyn, NY 11212","1970-03-06","838-913-4170","America/New_York",40.66316,-73.91234
4945,"Walter Lowery","584 W 57th St","Manhattan, NY 10019","1974-09-27","607-904-6427","America/New_York",40.76653,-73.98628
4946,"Susan Barnes","15 Stanhope St","Brooklyn, NY 11221","2001-12-14","838-751-5204","America/New_York",40.69845,-73.92468
4947,"Ryan Duncan","475A Marion St","Brooklyn, NY 11233","1951-10-10","838-708-3338","America/New_York",40.68058,-73.91986
4948,"Kyle Chapman Jr.","434 Pulaski St","Brooklyn, NY 11221","1951-08-16","716-898-6813","America/New_York",40.69450,-73.93329
4949,"Elizabeth Cassandra Pierce","96-27 220th St","Queens Village, NY 11429","1990-05-15","516-309-0675","America/New_York",40.71664,-73.73410
4950,"Deborah Silva","1032 Union St","Brooklyn, NY 11225","1969-10-17","716-277-6176","America/New_York",40.67028,-73.95937
4951,"Austin Harris","48-55 97th St","Corona, NY 11368","1978-11-02","516-573-5352","America/New_York",40.74525,-73.86994
4952,"Mckenzie Klein","4133 Dogwood Dr","Memphis, TN 38132","1947-03-19","423-382-0904","America/Chicago",35.10870,-89.96630
4953,"Jennifer Phillips","1148 63rd Dr","Fort Walton Beach, FL 32548","1986-12-10","561-481-3353","America/Chicago",30.42550,-86.62220
4954,"Kathleen Bates","801½ Amsterdam Ave","Manhattan, NY 10025","1949-09-18","914-504-8894","America/New_York",40.79130,-73.97083
4955,"Thomas Bell","81 W Park St","Youngstown, OH 44505","1983-07-19","614-483-4143","America/New_York",41.09930,-80.64630
4956,"Brenda Williams","3117 Broadway","Manhattan, NY 10027","1989-12-25","315-691-9315","America/New_York",40.81342,-73.95906
4957,"Andrea Fitzpatrick","1408 Park Dr","Hermantown, MN 55810","1982-12-12","507-803-8211","America/Chicago",46.80570,-92.24070
4958,"Belinda Matthews","33 Travis Ave","Staten Island, NY 10314","1962-09-29","838-754-4279","America/New_York",40.59177,-74.17945
4959,"Leslie Harris","12 SE 7th Way","New York, NY 11218","1963-01-31","680-769-0556","America/New_York",40.69430,-73.92490
4960,"Michael Hernandez","463A E Tremont Ave","Bronx, NY 10457","1998-04-02","716-911-7730","America/New_York",40.84785,-73.89725
4961,"Melanie Sandoval","286A Brooklyn Ave","Brooklyn, NY 11213","1955-01-25","585-772-4823","America/New_York",40.66632,-73.94448
4962,"Kristopher Valenzuela","887 Sutter Ave","Brooklyn, NY 11207","1980-09-23","315-872-5633","America/New_York",40.67004,-73.90001
4963,"Heather Anderson","2067 Park St SE","New York, NY 10173","1991-05-14","332-503-8189","America/New_York",40.69430,-73.92490
4964,"Christopher Smith","2708A Valentine Ave","Bronx, NY 10458","1992-10-07","315-707-0452","America/New_York",40.86743,-73.89110
4965,"Ashley Young","2872 4th St","Dallas, TX 75043","1986-08-13","682-994-3421","America/Chicago",32.79350,-96.76670
4966,"Daniel Sullivan","2072 Cicero Ave","Bronx, NY 10473","1992-12-12","332-330-2243","America/New_York",40.81726,-73.85198
4967,"Morgan Davis","2674 Park Way N","Sonora, TX 76950","1972-03-31","817-269-8040","America/Chicago",30.57070,-100.64230
4968,"Matthew Phelps","3096 W Lee St","Montross, VA 22520","1993-07-09","757-976-6332","America/New_York",38.09410,-76.82290
4969,"Johnathan Bridges","931 Rhinelander Ave","Bronx, NY 10462","1965-03-24","315-462-0145","America/New_York",40.84930,-73.86441
4970,"Patricia Hays","88-22 82nd Ave","Ridgewood, NY 11385","1986-09-16","332-304-1974","America/New_York",40.70362,-73.85475
4971,"Tony Nguyen","22-20 45th St","Astoria, NY 11105","1973-12-26","838-830-5263","America/New_York",40.77568,-73.90453
4972,"Wanda Tate","717 Evergreen Ave","Brooklyn, NY 11207","1982-12-20","315-643-0504","America/New_York",40.68706,-73.90802
4973,"Jody Smith","120-27 Rockaway Beach Blvd","Rockaway Park, NY 11694","1937-10-25","838-955-3587","America/New_York",40.58205,-73.83304
4974,"Michael Rocha","268A 20th St","Brooklyn, NY 11215","1999-09-29","631-394-3476","America/New_York",40.66118,-73.98634
4975,"David Fowler","2572 Neptune Ave","Brooklyn, NY 11224","1947-06-24","585-827-1118","America/New_York",40.57960,-73.99040
4976,"Kerri Schwartz","1536A White Plains Rd","Bronx, NY 10462","1973-04-09","516-546-6854","America/New_York",40.84073,-73.86704
4977,"Adam Diaz","43 Fulton St","Manhattan, NY 10038","1973-11-04","315-590-1792","America/New_York",40.70784,-74.00816
4978,"Brett Perez","55-89 Main St","Flushing, NY 11355","1995-03-30","315-242-2730","America/New_York",40.74328,-73.82926
4979,"Daniel Potter","193 Naughton Ave","Staten Island, NY 10305","1965-07-05","518-508-8625","America/New_York",40.58408,-74.08352
4980,"Marcus Adams","86-53 Eliot Ave","Rego Park, NY 11374","1958-10-23","315-532-1210","America/New_York",40.73002,-73.86894
4981,"Cindy Ayers","4453 Oak Pl","Edmond, OK 73007","2001-05-09","918-922-0512","America/Chicago",35.66890,-97.41600
4982,"Walter Miller","36-22 22nd St","Astoria, NY 11106","1965-01-09","838-805-8173","America/New_York",40.75854,-73.93652
4983,"Christopher Martinez","4769 52nd Rd","Cape Coral, FL 33991","1952-08-31","850-543-5514","America/New_York",26.64430,-81.99570
4984,"Jeremiah Johnson II","982 N Park Rd","Twin Rivers, NJ 08520","1990-09-04","551-663-2953","America/New_York",40.26310,-74.49170
4985,"Kathy Bright","4388 S Dogwood St","Atlanta, GA 30306","1980-12-19","762-214-2223","America/New_York",33.76280,-84.42200
4986,"James Hicks","3604 4th Way","Coon Rapids, MN 55433","1972-03-21","763-461-7350","America/Chicago",45.17550,-93.30940
4987,"Shelby Cooper","150A E 105th St","Manhattan, NY 10029","1999-09-24","838-241-8054","America/New_York",40.78730,-73.94393
4988,"Chad Arnold","42-50 Murray St","Flushing, NY 11355","1990-04-13","631-252-0324","America/New_York",40.75998,-73.81255
4989,"Dylan Brown","3780 Park Ave NW","Los Angeles, CA 91342","1981-09-29","619-405-9660","America/Los_Angeles",34.11410,-118.40680
4990,"Samantha Hill","181-46 Henley Rd","Jamaica, NY 11432","1992-03-06","914-645-6619","America/New_York",40.71820,-73.77677
4991,"Shelia Gonzalez","86-24 55th Rd","Elmhurst, NY 11373","1993-07-02","516-243-1846","America/New_York",40.73226,-73.87619
4992,"Nicole Mcdonald","2828A W 16th St","Brooklyn, NY 11224","1954-07-08","585-281-2409","America/New_York",40.57792,-73.98419
4993,"Jonathan Gomez","157 W 88th St","Manhattan, NY 10024","1976-07-07","315-755-0547","America/New_York",40.78746,-73.97367
4994,"Kimberly Brandt","40-59 163rd St","Flushing, NY 11358","2000-07-13","838-228-7753","America/New_York",40.75856,-73.80346
4995,"Derek Smith","576 11th Ave","Manhattan, NY 10036","1975-08-31","838-315-8529","America/New_York",40.76297,-73.99595
4996,"Henry Peters","1354 NW Park Way","Austin, TX 78758","1960-08-17","682-745-6428","America/Chicago",30.30050,-97.75220
4997,"Diana Salas","451½ Wilson Ave","Brooklyn, NY 11221","1943-11-08","585-614-4920","America/New_York",40.69849,-73.92473
4998,"Teresa Cheryl Walls","386 N Park St","New Haven, CT 06513","1991-06-28","959-839-9128","America/New_York",41.31130,-72.92460
4999,"Daniel Vance","108-13 Rockaway Beach Dr","Rockaway Park, NY 11694","1987-05-02","315-335-0957","America/New_York",40.58139,-73.83023
5000,"Victor Waters","2367 NW Park Ln","Boston, MA 02203","1975-02-24","617-844-7097","America/New_York",42.31880,-71.08520
5001,"Alexis Garcia","1766 NE 96th Way","Myrtle Grove, FL 32506","1968-04-18","813-863-2198","America/Chicago",30.41580,-87.30270
5002,"Matthew Johnson","11 Gracie Square","Manhattan, NY 10028","1960-05-25","516-749-4363","America/New_York",40.77341,-73.94529
5003,"Andrew Rodriguez","101-12 Queens Blvd","Forest Hills, NY 11375","1977-12-26","838-332-7089","America/New_York",40.72097,-73.83118
5004,"Lisa Andrews","4913 S 3rd Ave","Minneapolis, KS 67467","1979-03-20","913-614-8477","America/Chicago",39.12430,-97.69970
5005,"Sara Lane","1961 Harrison Ave","Bronx, NY 10453","1995-03-27","914-748-2526","America/New_York",40.85006,-73.91333
5006,"Kristi Thompson","4630 S Park St","Los Angeles, CA 91405","1980-08-22","510-831-8780","America/Los_Angeles",34.11410,-118.40680
5007,"Tonya Simon","2640 Jerome Ave","Bronx, NY 10468","1990-02-17","516-527-9234","America/New_York",40.87531,-73.89283
5008,"Nicole Wilkinson","362 Thomas S Boyland St","Brooklyn, NY 11233","1966-02-05","516-917-7421","America/New_York",40.67260,-73.91463
5009,"Brittany Lane","831 Maple Pl","Philadelphia, PA 19118","1970-01-26","412-822-7972","America/New_York",40.00770,-75.13390
5010,"Nicole Mejia","2231 W 2nd St","Brooklyn, NY 11223","1964-09-17","315-770-1126","America/New_York",40.60364,-73.97486
5011,"Sandra Wolfe","2557 Adam Clayton Powell Jr Blvd","Manhattan, NY 10039","1956-05-08","212-598-6515","America/New_York",40.82491,-73.93519
5012,"Sarah Zimmerman","600 Armstrong Ave","Staten Island, NY 10308","1977-12-12","716-235-3939","America/New_York",40.54632,-74.14727
5013,"Kimberly Barnett","3913-13 Prospect Ave","Ridgewood, NY 11385","1981-02-23","631-887-2478","America/New_York",40.70741,-73.90251
5014,"Michael Palmer Jr.","2644 Adam Clayton Powell Jr Blvd","Manhattan, NY 10039","1987-02-19","716-568-0773","America/New_York",40.82530,-73.93666
5015,"Chad Garcia","1485B Lafayette Ave","Bronx, NY 10473","1991-08-18","332-545-3012","America/New_York",40.82369,-73.87096
5016,"Terri Payne","422 45th St","Brooklyn, NY 11220","1976-12-18","607-607-3137","America/New_York",40.64823,-74.00798
5017,"Marissa Jennifer Buckley","65-69 71st Ave","Ridgewood, NY 11385","1965-01-03","315-467-6706","America/New_York",40.70135,-73.89455
5018,"Carlos Guerrero","3294 S Park Ln","Spokane Valley, WA 99216","1996-09-09","253-633-1668","America/Los_Angeles",47.66260,-117.23460
5019,"Alejandro Hill","129 Magnolia Pl W","Eunice, LA 70535","2001-11-20","318-736-2574","America/Chicago",30.49040,-92.41910
5020,"Nick Donovan","4762 Murdock Ave","Bronx, NY 10470","1971-03-14","585-609-1106","America/New_York",40.90530,-73.84531
5021,"Jackie Vargas","1118 NW Park St","Plattsburgh, NY 12901","1960-06-21","845-338-5915","America/New_York",44.69510,-73.45630
5022,"Richard Patterson","610 Knickerbocker Ave","Brooklyn, NY 11221","1966-10-23","716-714-3053","America/New_York",40.69626,-73.92057
5023,"Ashley Ochoa","1903 NW Park Ln","DeKalb, IL 60115","1983-10-29","779-440-9446","America/Chicago",41.93140,-88.74810
5024,"Julie Schneider","22A Ridgecrest Ave","Staten Island, NY 10312","1969-08-04","585-602-7162","America/New_York",40.53588,-74.15915
5025,"Nathan Roberts II","950 E Park Ave","Indianapolis, IN 46218","1972-07-23","765-590-7736","America/Indiana/Indianapolis",39.77710,-86.14580
5026,"Katrina Long","1832 Rear Watson Ave","Bronx, NY 10472","1954-05-18","716-683-8784","America/New_York",40.82699,-73.85256
5027,"Mark Lara","1271 N Park Pl","St. Louis, MO 63112","1974-12-03","314-872-9903","America/Chicago",38.63590,-90.24510
5028,"Dennis Archer","700 Crown St","Brooklyn, NY 11213","1948-03-05","716-598-2452","America/New_York",40.66608,-73.93888
5029,"Angel Bush","131-13 97th St","Ozone Park, NY 11417","1965-12-15","315-510-9507","America/New_York",40.68117,-73.84000
5030,"Megan Elizabeth Estes","77-7 135th St","Flushing, NY 11367","1993-08-30","838-819-0102","America/New_York",40.71985,-73.82533
5031,"April Rice","33-5 69th St","Woodside, NY 11377","1941-07-14","838-808-7374","America/New_York",40.73607,-73.89669
5032,"William Smith","1440 Clay Ave","Bronx, NY 10456","1989-08-06","838-550-0054","America/New_York",40.83081,-73.90867
5033,"Thomas Herrera","58-17 Penrod St","Corona, NY 11368","1995-02-18","516-245-7837","America/New_York",40.73885,-73.85312
5034,"Brian Collier","19A E Broadway","Manhattan, NY 10002","1952-01-14","347-973-2530","America/New_York",40.71457,-73.98740
5035,"Peter Dudley","1239 Park Ln N","New York, NY 10199","1968-05-14","680-675-1465","America/New_York",40.69430,-73.92490
5036,"Tammy Hernandez","3990 Pine Way NW","Glendale, CA 91206","1952-10-11","415-221-5963","America/Los_Angeles",34.18190,-118.24680
5037,"Danielle Davis","1815 N 1st Rd","St. Andrews, SC 29210","1980-06-03","803-322-4324","America/New_York",34.05100,-81.10570
5038,"Michael Dawson","487 Front Heberton Ave","Staten Island, NY 10302","1972-03-01","838-213-2142","America/New_York",40.63651,-74.13503
5039,"William Humphrey","4676 W 5th St","Sarasota, FL 34232","1990-09-20","386-824-0046","America/New_York",27.33870,-82.54320
5040,"Lisa Ball","52D 11th Ave","Manhattan, NY 10011","1982-05-07","347-586-2679","America/New_York",40.74750,-74.00857
5041,"Thomas Sampson","2261 Lee Ave N","Virginia Beach, VA 23462","2000-11-24","434-827-2622","America/New_York",36.73350,-76.04350
5042,"Holly Sanchez","3211 Magnolia Pl","Merrydale, LA 70812","1970-02-22","985-318-8587","America/Chicago",30.49980,-91.10810
5043,"Jonathan Anderson","1435 NE 10th St","The Acreage, FL 33470","1945-06-24","689-799-5316","America/New_York",26.77400,-80.27790
5044,"Kelly Johnson","2588 NE Park Ln","Cullman, AL 35055","1993-06-18","251-412-6788","America/Chicago",34.17750,-86.84070
5045,"Deanna Cunningham","4279 Park St","Alton, TX 78573","1986-01-10","903-969-2987","America/Chicago",26.28840,-98.30980
5046,"Beth Rush","2843 S 7th Pl","Green Bay, WI 54301","1977-01-29","715-602-9681","America/Chicago",44.51480,-87.98950
5047,"Paul Summers","2693A Valentine Ave","Bronx, NY 10458","1951-10-17","516-727-3100","America/New_York",40.86025,-73.89808
5048,"Nick Gentry","4728 5th Ave SE","San Francisco, CA 94130","1992-03-01","415-379-3575","America/Los_Angeles",37.75580,-122.44490
5049,"Christopher Jones","3144 Broadway","Manhattan, NY 10027","1982-08-27","315-646-0365","America/New_York",40.80845,-73.95625
5050,"Donald Sparks","293B 12th St","Brooklyn, NY 11215","1982-10-27","914-455-5189","America/New_York",40.66817,-73.99170
5051,"Maurice Dixon","974F Prospect Ave","Bronx, NY 10459","1980-12-19","718-249-9095","America/New_York",40.82148,-73.89918
5052,"Cynthia Johnson","177-58 Troutville Rd","Jamaica, NY 11434","1953-02-06","838-914-5613","America/New_York",40.68362,-73.76685
5053,"Brenda Roman","429 Rear E 114th St","Manhattan, NY 10029","1969-10-19","914-948-6548","America/New_York",40.79438,-73.93519
5054,"Ricardo Mcintyre","58-6 30th Ave","Woodside, NY 11377","1980-11-06","315-208-3188","America/New_York",40.75911,-73.90201
5055,"Nathan Cervantes","2292 Ocean Ave","Brooklyn, NY 11229","1939-06-25","718-969-1683","America/New_York",40.60109,-73.95058
5056,"Jessica Murphy","78 Jefferson St","Brooklyn, NY 11206","1963-05-28","585-624-0908","America/New_York",40.70040,-73.93353
5057,"Sarah Walker","4058A Grace Ave","Bronx, NY 10466","1966-01-25","838-573-1648","America/New_York",40.89009,-73.84178
5058,"William Chapman","133-68 97th St","Ozone Park, NY 11417","1976-07-03","585-303-3309","America/New_York",40.67619,-73.84118
5059,"Heather Carey","883 Park Way","Chalmers, IN 47929","1987-11-06","765-828-2003","America/Indiana/Indianapolis",40.66240,-86.86790
5060,"Erin Barbara Smith","137 W Kingsbridge Rd","Bronx, NY 10468","1982-04-07","631-255-2767","America/New_York",40.86819,-73.90355
5061,"David Nguyen","138B Watchogue Rd","Staten Island, NY 10314","1976-09-21","585-467-0363","America/New_York",40.61713,-74.13728
5062,"Edward Flynn II","2605 Heath Ave","Bronx, NY 10463","1996-02-06","315-481-7408","America/New_York",40.87847,-73.90405
5063,"Emily Graham","3498D Broadway","Manhattan, NY 10031","1991-07-05","838-942-4012","America/New_York",40.82653,-73.95215
5064,"Sabrina Serrano","1113 E 165th St","Bronx, NY 10459","1954-07-05","585-201-3767","America/New_York",40.82507,-73.88837
5065,"Alejandro Anderson","1584 Park Ave NW","Seattle, WA 98117","1964-09-07","253-774-5961","America/Los_Angeles",47.62110,-122.32440
5066,"Jonathan Smith","1276A Webster Ave","Bronx, NY 10456","1958-01-28","838-403-2255","America/New_York",40.83100,-73.91022
5067,"Sara Brown","159 Lewis Ave","Brooklyn, NY 11221","1957-01-08","315-825-4679","America/New_York",40.68636,-73.93631
5068,"Emily Wilson","368A Evergreen Ave","Brooklyn, NY 11221","1985-06-20","838-234-6541","America/New_York",40.69266,-73.92768
5069,"Jessica Harris","1637 Park Way S","Portsmouth, OH 45662","1956-11-29","326-593-8069","America/New_York",38.75380,-82.94450
5070,"Shannon Thompson","104-13 Queens Blvd","Forest Hills, NY 11375","1985-10-14","315-917-2451","America/New_York",40.72527,-73.84571
5071,"Katelyn Hernandez","3124 Park Way SE","Mineola, NY 11501","1965-12-12","929-974-6843","America/New_York",40.74700,-73.63940
5072,"Amy Davis","2588 Flint Ave","Bronx, NY 10475","1990-06-10","680-712-4088","America/New_York",40.88937,-73.81777
5073,"Amy Chapman","24-73 Brookhaven Ave","Far Rockaway, NY 11691","1946-06-02","631-230-3936","America/New_York",40.59889,-73.76340
5074,"Mathew Green","4154A Grace Ave","Bronx, NY 10466","1960-07-03","516-358-0376","America/New_York",40.89395,-73.84240
5075,"Robin Jones","206 St Nicholas Ave","Brooklyn, NY 11237","1975-08-20","838-262-7790","America/New_York",40.70437,-73.91565
5076,"Patrick Page","72-32 Kissena Blvd","Flushing, NY 11367","1949-04-05","315-681-7644","America/New_York",40.73074,-73.81178
5077,"Carrie Anderson","1986 Bay Ridge Pkwy","Brooklyn, NY 11204","1998-02-05","315-726-4446","America/New_York",40.60916,-73.99319
5078,"Michael Turner","349 W 71st St","Manhattan, NY 10023","1999-03-06","917-646-4949","America/New_York",40.77862,-73.98166
5079,"Debbie Brown","426 E 36th St","Manhattan, NY 10016","1970-06-19","516-509-5512","America/New_York",40.74613,-73.97744
5080,"Lynn Greer","481A Columbus Ave","Manhattan, NY 10024","1998-09-15","680-397-6987","America/New_York",40.78659,-73.97564
5081,"Christopher Sanders Jr.","1881A Linden Blvd","Brooklyn, NY 11207","1956-09-01","516-912-8903","America/New_York",40.66306,-73.88050
5082,"Cheyenne Jenkins","3293 Cypress Ave","Los Angeles, CA 90210","1998-12-02","209-354-0164","America/Los_Angeles",34.11410,-118.40680
5083,"Denise Kimberly Osborn","481 Park Pl","Brooklyn, NY 11238","1940-09-24","516-886-6629","America/New_York",40.67728,-73.96149
5084,"Julie Smith","937-1 Grand St","Brooklyn, NY 11211","1994-02-15","838-972-5902","America/New_York",40.71518,-73.94368
5085,"Charles Hess","178 Market St","Staten Island, NY 10310","1942-09-29","838-795-2320","America/New_York",40.63533,-74.11524
5086,"Brooke Davis","2345 Plumb 1st St","Brooklyn, NY 11229","1952-02-24","718-694-1802","America/New_York",40.59788,-73.93217
5087,"Chad Price","165 NE 10th Rd","Meridian, ID 83642","1990-02-02","986-668-5359","America/Boise",43.61160,-116.39770
5088,"Donald Ramirez","2616 Park Dr","Mehlville, MO 63125","1974-09-15","314-613-9817","America/Chicago",38.50180,-90.31490
5089,"Carlos Davis","44-3 41st St","Sunnyside, NY 11104","1952-10-07","631-205-7295","America/New_York",40.74504,-73.92385
5090,"Christine Wolf","3921 2nd Dr W","Leonia, NJ 07605","1998-05-31","551-785-3665","America/New_York",40.86380,-73.99000
5091,"Scott Harris Jr.","127-29 173rd St","Jamaica, NY 11434","1981-11-13","838-681-4935","America/New_York",40.68390,-73.77051
5092,"Terri Pruitt","143-10 Oak Ave","Flushing, NY 11355","1979-06-03","315-590-5524","America/New_York",40.74825,-73.80973
5093,"Sean Cox","2924B Amboy Rd","Staten Island, NY 10306","1963-01-01","315-201-2037","America/New_York",40.56533,-74.13084
5094,"Lisa Long","3644 SE Park St","Troy Hills, NJ 07054","1954-03-24","551-252-1647","America/New_York",40.84830,-74.39930
5095,"Kari Hardy","2048 Union St","Brooklyn, NY 11212","1973-01-03","315-781-3357","America/New_York",40.66467,-73.92173
5096,"Emily Ellis","18 Gabriel Dr","Bronx, NY 10469","1970-07-10","838-246-8012","America/New_York",40.86362,-73.85090
5097,"Tracy Payne","395B W 44th St","Manhattan, NY 10036","1985-11-01","914-391-4347","America/New_York",40.75782,-73.98576
5098,"Brenda Smith","13 Sutton Square","Manhattan, NY 10022","1992-04-04","838-781-5811","America/New_York",40.75781,-73.95998
5099,"Scott Hensley","474B Crown St","Brooklyn, NY 11213","1943-01-12","516-622-5663","America/New_York",40.66579,-73.94189
5100,"Joseph Dunn","5770A 11th Ave","Brooklyn, NY 11219","1962-02-21","914-548-4439","America/New_York",40.63207,-74.00135
5101,"Debra Carol Orr","571 Park Way","Cincinnati, OH 45211","1940-04-08","419-699-7377","America/New_York",39.14130,-84.50600
5102,"Bailey Beth Davis","26A Washington Sq N","Manhattan, NY 10011","1955-11-25","631-469-4882","America/New_York",40.73220,-73.99781
5103,"Caitlin Mcconnell","6161 Spencer Ave","Bronx, NY 10471","1988-12-03","518-705-3759","America/New_York",40.91139,-73.89824
5104,"Nicole Wilson","4161 Magnolia Ave SW","Soso, MS 39480","1984-08-09","601-661-7275","America/Chicago",31.75360,-89.27590
5105,"Kaylee Schmidt","2008A Jerome Ave","Bronx, NY 10453","1956-12-30","680-222-5659","America/New_York",40.84794,-73.90473
5106,"Olivia Brown","78-4 32nd Ave","East Elmhurst, NY 11370","1983-11-21","585-746-3010","America/New_York",40.75755,-73.88890
5107,"Gabriela Peters","1074 41st St","Brooklyn, NY 11219","1961-11-16","607-699-2205","America/New_York",40.63740,-73.98695
5108,"Curtis Coleman III","1151 NE Dogwood Way","Paris, TN 38242","1987-12-22","423-761-0610","America/Chicago",36.29330,-88.30650
5109,"Darrell Adams Jr.","45-2 47th St","Woodside, NY 11377","1988-11-01","680-517-7755","America/New_York",40.73712,-73.91961
5110,"Mark Johnson","2000A Powell Ave","Bronx, NY 10472","1990-07-12","607-384-0812","America/New_York",40.82988,-73.85937
5111,"Gina Greene","11 Wade Square","Bronx, NY 10457","1948-04-16","516-453-6855","America/New_York",40.85162,-73.89092
5112,"Angela Zimmerman","692 E Fordham Rd","Bronx, NY 10458","1979-05-28","315-226-2376","America/New_York",40.85817,-73.88449
5113,"Stephanie Cochran","143-40 Sanford Ave","Flushing, NY 11355","1967-01-19","315-660-6695","America/New_York",40.76010,-73.82780
5114,"Tyler Simon","504 Rear Willowbrook Rd","Staten Island, NY 10314","1964-05-13","716-428-0373","America/New_York",40.60573,-74.14321
5115,"Autumn Frazier","3220 Henry Hudson Pkwy E","Bronx, NY 10463","1995-04-09","585-507-3776","America/New_York",40.88234,-73.90896
5116,"Amber Rebecca Stephens","1235A Nelson Ave","Bronx, NY 10452","1961-09-04","631-546-4687","America/New_York",40.84074,-73.91989
5117,"Brandon Mckee","2020 NW Willow St","Lompoc, CA 93436","1985-02-21","805-751-6025","America/Los_Angeles",34.66180,-120.47140
5118,"Gregory Weber","4460 NW Park Rd","Calverton, MD 20904","1991-11-28","240-699-1132","America/New_York",39.05780,-76.94880
5119,"Ashley Price","382C W 125th St","Manhattan, NY 10027","1983-09-01","315-380-5975","America/New_York",40.81106,-73.95594
5120,"Jonathan Henderson","1225 9th St","Bellevue, WI 54311","1962-08-12","534-398-1523","America/Chicago",44.45920,-87.95500
5121,"Alan Marquez","1464 George St","Bronx, NY 10461","1960-12-09","914-201-7714","America/New_York",40.84081,-73.83380
5122,"Tracy Cain","217-50 114th Ave","Cambria Heights, NY 11411","1984-01-19","585-382-3463","America/New_York",40.70145,-73.73450
5123,"Amanda Becker","4062 SW Dogwood Rd","Reidsville, NC 27320","1966-05-09","336-544-7555","America/New_York",36.33760,-79.67250
5124,"Melissa Li","246-48 Jericho Turnpike","Bellerose, NY 11426","1972-04-15","212-707-7105","America/New_York",40.72727,-73.72128
5125,"Andrew Short","144-67 Bayside Ave","Flushing, NY 11354","1984-02-18","315-274-7708","America/New_York",40.77037,-73.82623
5126,"Luis Castillo","44A W 100th St","Manhattan, NY 10025","1966-04-04","838-560-6882","America/New_York",40.79500,-73.96730
5127,"Michelle Nguyen","4029 NW 13th Rd","Santa Clara, CA 95053","1983-12-07","442-470-6902","America/Los_Angeles",37.36460,-121.96800
5128,"Barbara Ruiz","3907 Park Dr","Wildwood, MO 63005","1990-05-28","660-717-9207","America/Chicago",38.58000,-90.66980
5129,"William Crane","1872 Madison Pl","Brooklyn, NY 11229","2001-01-18","680-471-6699","America/New_York",40.61272,-73.94000
5130,"Teresa Smith","99-17 76th Ave","Forest Hills, NY 11375","1951-09-28","212-470-3454","America/New_York",40.71325,-73.83872
5131,"Valerie Mclaughlin","1167 Edison Ave","Bronx, NY 10461","1982-12-24","585-974-8864","America/New_York",40.84414,-73.83273
5132,"Jason Moore","250 8th St","Staten Island, NY 10306","1959-04-13","929-321-7124","America/New_York",40.57303,-74.12161
5133,"Lindsey Mays","81A Mulberry St","Manhattan, NY 10013","1964-07-20","631-280-4337","America/New_York",40.71762,-73.99728
5134,"Damon Brooks","771 Garden St","Bronx, NY 10460","1969-03-12","516-753-7459","America/New_York",40.84983,-73.88370
5135,"Christopher Hall","963B E 149th St","Bronx, NY 10455","1965-08-13","646-338-5929","America/New_York",40.80729,-73.90422
5136,"Chelsea Rhodes","3062 N 10th Ave","Buckeye, AZ 85396","1963-05-08","480-502-9467","America/Phoenix",33.43140,-112.64290
5137,"Karen Griffith","2419 N 4th St","Dallas, TX 75201","1992-07-23","682-845-8232","America/Chicago",32.79350,-96.76670
5138,"Meagan Washington","498 W 57th St","Manhattan, NY 10019","1981-07-16","347-618-4505","America/New_York",40.77107,-73.98743
5139,"Lisa Barton","384 E 23rd St","Manhattan, NY 10010","1993-06-23","315-652-5274","America/New_York",40.74016,-73.98799
5140,"Ryan Garza","871F E 138th St","Bronx, NY 10454","1954-08-22","516-902-9412","America/New_York",40.80316,-73.91532
5141,"Kaitlyn Turner","7125 12th Ave","Brooklyn, NY 11228","1942-05-27","332-333-0430","America/New_York",40.61804,-74.01207
5142,"William Lawson Jr.","3429 Decatur Ave","Bronx, NY 10467","1973-05-22","516-275-6835","America/New_York",40.87436,-73.87427
