customerid,name,address,citystatezip,birthdate,phone,timezone,lat,long
5675,"Nick Cain","163 W 104th St","Manhattan, NY 10025","1969-08-17","716-484-0971","America/New_York",40.79729,-73.96320
5676,"Tanya Lang","1744 Seddon St","Bronx, NY 10461","1983-07-13","585-380-4947","America/New_York",40.84071,-73.84867
5677,"Ian Owen","742 Penfield St","Bronx, NY 10470","1980-11-08","315-594-5501","America/New_York",40.90471,-73.84660
5678,"April Davis","11 Defoe Pl","Bronx, NY 10475","1949-07-16","607-255-7615","America/New_York",40.87602,-73.83051
5679,"Cindy Garcia","45-12 72nd St","Woodside, NY 11377","1983-12-02","347-485-2492","America/New_York",40.74540,-73.89320
5680,"Bryan Morton","686 44th St","Brooklyn, NY 11220","1969-08-29","212-535-3881","America/New_York",40.64363,-74.00218
5681,"David Hall","2366 NW Park Rd","San Antonio, TX 78228","1951-04-23","830-263-9188","America/Chicago",29.46320,-98.52380
5682,"Corey Clark","987 Longwood Ave","Bronx, NY 10455","1987-01-07","212-991-4867","America/New_York",40.81601,-73.89883
5683,"Eileen Johnson","115 E 98th St","Manhattan, NY 10029","1962-05-18","315-839-9907","America/New_York",40.78862,-73.94923
5684,"Cathy Davis","803 2nd Ave","Omaha, NE 68178","1959-10-26","308-982-9196","America/Chicago",41.26270,-96.05290
5685,"Arthur Williams","314½ E 143rd St","Bronx, NY 10451","1997-06-28","718-315-5254","America/New_York",40.81491,-73.92372
5686,"Edgar Kane","2984-49 Central Ave","Ridgewood, NY 11385","1961-10-24","516-733-4954","America/New_York",40.70312,-73.88618
5687,"Frederick Mcgee","3113 SW 12th Ave","Philadelphia, PA 19153","1977-11-01","717-552-4873","America/New_York",40.00770,-75.13390
5688,"Mindy Dixon","618A W 27th St","Manhattan, NY 10001","1986-11-29","585-573-8996","America/New_York",40.75230,-74.00413
5689,"Rebecca Hale","25-10 35th St","Astoria, NY 11103","1944-09-19","516-416-3760","America/New_York",40.76553,-73.91857
5690,"Denise Freeman","4146 Bruner Ave","Bronx, NY 10466","1993-06-06","585-455-6148","America/New_York",40.89738,-73.84780
5691,"Eric Reynolds","3068 W 4th Rd","Laguna Niguel, CA 92677","2000-07-09","707-817-5149","America/Los_Angeles",33.52750,-117.70500
5692,"Timothy Reese","35-27 35th St","Astoria, NY 11106","1991-06-06","680-617-6134","America/New_York",40.75398,-73.92338
5693,"Jennifer Vance","210-1 Jamaica Ave","Queens Village, NY 11428","1993-01-26","332-413-3423","America/New_York",40.72313,-73.73662
5694,"Melanie Shaw","4680 W Park Dr","New York, NY 10075","1982-08-18","607-541-0362","America/New_York",40.69430,-73.92490
5695,"Phillip Daniels","140-2 132nd St","South Ozone Park, NY 11420","1980-04-25","838-266-5689","America/New_York",40.66908,-73.81109
5696,"Janet Michelle Fischer","5561 1st Ave","Brooklyn, NY 11220","1996-08-01","315-664-6256","America/New_York",40.64454,-74.02474
5697,"Yvonne Holloway","98 N Market St","Brooklyn, NY 11236","1996-08-17","914-856-8904","America/New_York",40.64481,-73.91620
5698,"Mary Turner","56D Hart St","Brooklyn, NY 11206","1991-03-18","838-796-7354","America/New_York",40.69378,-73.94411
5699,"Patrick Odom","3478 Rochambeau Ave","Bronx, NY 10467","1999-07-23","332-447-0747","America/New_York",40.87424,-73.87895
5700,"Kendra Reed","1066A Park Ave","Manhattan, NY 10128","1977-07-30","838-907-8050","America/New_York",40.78247,-73.95441
5701,"Nicole Jennifer Floyd","73A Rochester Ave","Brooklyn, NY 11233","2000-11-21","516-958-5920","America/New_York",40.67588,-73.92735
5702,"Lauren Jamie Martinez","307 NW Maple Pl","Jackson, MI 49201","1958-11-02","810-409-4739","America/Detroit",42.24310,-84.40380
5703,"Sandra Soto","1672A Prospect Pl","Brooklyn, NY 11233","1955-08-23","516-232-9268","America/New_York",40.67278,-73.91479
5704,"Michelle Rodriguez","3790A 3rd Ave","Brooklyn, NY 11232","1946-08-18","914-707-9520","America/New_York",40.66261,-74.00486
5705,"Jeremy Neal","2877A Frederick Douglass Blvd","Manhattan, NY 10039","1960-03-12","516-862-5998","America/New_York",40.82650,-73.93896
5706,"Brian Holland","163 E 23rd St","Manhattan, NY 10010","1961-01-29","914-997-3256","America/New_York",40.73659,-73.98353
5707,"William Burton Jr.","192B Beach 97th St","Far Rockaway, NY 11693","1951-06-03","516-631-2112","America/New_York",40.58569,-73.81794
5708,"Chelsea Park","54 Central Park S","Manhattan, NY 10019","1950-10-22","516-905-4779","America/New_York",40.76565,-73.98043
5709,"Robin Contreras","24 St Charles Pl","Brooklyn, NY 11216","1968-01-29","838-330-2010","America/New_York",40.67146,-73.95587
5710,"Nicholas Jones","92-74 139th St","Jamaica, NY 11435","1973-03-20","838-525-2634","America/New_York",40.70239,-73.81518
5711,"Jessica Larson","91-6 Eldert Ln","Woodhaven, NY 11421","1959-10-02","315-704-0259","America/New_York",40.69055,-73.86710
5712,"Samantha Meyer","351 Gates Ave","Brooklyn, NY 11216","1979-11-16","516-815-0966","America/New_York",40.68690,-73.95128
5713,"Michele Nelson","2559 Cortelyou Rd","Brooklyn, NY 11226","1998-01-17","585-280-1596","America/New_York",40.64316,-73.96097
5714,"Natalie Rice","1112 Park Pl SE","Peoria, IL 61603","1937-02-04","773-953-2701","America/Chicago",40.75200,-89.61540
5715,"Richard Green","194B Nassau Ave","Brooklyn, NY 11222","1989-03-22","516-346-9427","America/New_York",40.72484,-73.94360
5716,"Bill Gomez Jr.","3378A Decatur Ave","Bronx, NY 10467","1955-01-26","929-370-7714","America/New_York",40.87786,-73.87752
5717,"Priscilla Burke","2708N Valentine Ave","Bronx, NY 10458","1972-05-22","315-899-1272","America/New_York",40.86245,-73.88850
5718,"Christopher Cook","122 Neptune Ln","Bronx, NY 10473","1985-02-21","585-341-9086","America/New_York",40.80705,-73.85357
5719,"Douglas Lloyd","6107-72 Ave M","Brooklyn, NY 11236","1995-06-13","914-718-5391","America/New_York",40.63630,-73.89689
5720,"Joshua Marsh","66-74 Selfridge St","Forest Hills, NY 11375","1978-11-09","631-432-6593","America/New_York",40.71949,-73.85634
5721,"Mark Williams","476 W 23rd St","Manhattan, NY 10011","1999-05-27","607-650-1963","America/New_York",40.74719,-74.00469
5722,"Lisa Jessica Powell","1119 Findlay Ave","Bronx, NY 10456","1967-08-29","516-465-5561","America/New_York",40.83215,-73.91441
5723,"Lucas Chandler","405 5th Ave","Manhattan, NY 10016","1956-10-27","315-275-0573","America/New_York",40.74642,-73.98580
5724,"Joshua Gentry","220 Bay 37th St","Brooklyn, NY 11214","1967-08-25","516-924-7958","America/New_York",40.59829,-73.99025
5725,"Lauren Perez","315 Riverside Dr","Manhattan, NY 10025","1961-11-29","607-414-7627","America/New_York",40.80175,-73.96957
5726,"Cory Foster","244 E 96th St","Manhattan, NY 10128","1953-03-30","516-985-5992","America/New_York",40.78696,-73.95175
5727,"Anna Wilson","380 Rear Olympia Blvd","Staten Island, NY 10305","1963-07-31","838-848-7496","America/New_York",40.58761,-74.07531
5728,"Carol Wallace","1066 S 8th Way","Pearland, TX 77584","1972-02-24","325-729-3392","America/Chicago",29.55810,-95.32180
5729,"Cristian Bridges","2559 Hollers Ave","Bronx, NY 10475","1989-08-19","680-865-1043","America/New_York",40.88735,-73.82466
5730,"Keith Cooper","1432 60th Way","Jacksonville, FL 32207","1977-05-27","656-279-6462","America/New_York",30.33220,-81.67490
5731,"Samantha Conway","1214 Taylor Ave","Bronx, NY 10472","1991-07-12","212-278-3542","America/New_York",40.83282,-73.86439
5732,"Amy Harper","3544 W 1st Dr","New York, NY 10004","2000-05-28","838-862-0024","America/New_York",40.69430,-73.92490
5733,"Christine Fisher","1069 SE Aspen Ln","Commerce City, CO 80022","1956-02-06","719-684-4556","America/Denver",39.86410,-104.84300
5734,"Yolanda Rodriguez","325 Lafayette Ave","Brooklyn, NY 11238","1967-09-08","716-347-6819","America/New_York",40.68814,-73.96303
5735,"Sarah Navarro","24-19 33rd St","Astoria, NY 11102","1963-04-07","585-577-0484","America/New_York",40.76532,-73.91902
5736,"Cory Ruiz","2624 E 22nd St","Brooklyn, NY 11235","1951-11-12","845-631-0521","America/New_York",40.59091,-73.94684
5737,"Timothy Bowman Jr.","85-88 Parsons Blvd","Jamaica, NY 11432","1961-05-31","315-865-4007","America/New_York",40.71187,-73.80828
5738,"Tyler Hays","3890 Dogwood Way","Dawson, GA 39842","1978-10-10","678-225-9930","America/New_York",31.77210,-84.44370
5739,"Carl Harrison","83-32 125th St","Kew Gardens, NY 11415","1965-05-26","838-779-8781","America/New_York",40.70410,-73.82651
5740,"Joseph Fischer II","106-60 142nd St","Jamaica, NY 11435","1949-10-26","585-857-4311","America/New_York",40.68990,-73.80389
5741,"James Obrien Jr.","2077 Park Pl SW","Elk Plain, WA 98387","1992-12-10","253-993-2900","America/Los_Angeles",47.04250,-122.36630
5742,"Jeffrey Graham","1062A Ogden Ave","Bronx, NY 10452","1948-11-01","315-597-7570","America/New_York",40.83331,-73.92843
5743,"Gregory Obrien","4603 NW Park Ave","Nesconset, NY 11787","1956-10-14","516-923-5994","America/New_York",40.84670,-73.15220
5744,"Veronica Mccarthy","266 44th St","Brooklyn, NY 11220","1994-01-25","585-757-2015","America/New_York",40.65126,-74.00060
5745,"David Swanson Jr.","86-84 214th St","Queens Village, NY 11427","1958-10-29","838-351-0370","America/New_York",40.73007,-73.74856
5746,"Kenneth Anderson","163D Chrystie St","Manhattan, NY 10002","1996-11-23","585-212-0870","America/New_York",40.71818,-73.99238
5747,"Nick Hancock","13 Willow Pl","Brooklyn, NY 11201","1943-07-14","838-784-6306","America/New_York",40.69231,-73.99776
5748,"Randall Hamilton","35 W 67th St","Manhattan, NY 10023","1957-05-15","332-840-3267","America/New_York",40.77449,-73.98230
5749,"Ian Meza","219 Hecker St","Staten Island, NY 10307","1967-10-29","516-250-1355","America/New_York",40.51606,-74.23819
5750,"Robert Li","4999 W 7th Ln","Palm Harbor, FL 34681","1975-10-09","656-511-8849","America/New_York",28.08470,-82.74810
5751,"Tiffany King","202A W 136th St","Manhattan, NY 10030","1978-06-02","516-761-0006","America/New_York",40.81666,-73.94297
5752,"Rebecca Andersen","4128 SE Park St","Manhattan, NY 10016","1963-03-15","516-424-9177","America/New_York",40.78340,-73.96620
5753,"Christian Robinson","4957 NE Columbine Way","Highlands Ranch, CO 80126","1958-11-13","719-235-2033","America/Denver",39.54190,-104.97080
5754,"Kendra Woods","2438A Lodovick Ave","Bronx, NY 10469","1984-09-28","914-600-8025","America/New_York",40.85879,-73.83700
5755,"James Williams","867 Kinsella St","Bronx, NY 10462","1964-08-24","516-627-4030","America/New_York",40.84527,-73.86081
5756,"Robert Harris","130-43 Lefferts Blvd","South Ozone Park, NY 11420","1950-01-17","838-557-3676","America/New_York",40.66993,-73.81990
5757,"Joseph Moore","4458 SE Park Rd","Champaign, IL 61821","2001-07-25","708-552-4939","America/Chicago",40.11420,-88.27370
5758,"Amy Bell","2882 10th Pl","San Juan, TX 78589","1968-02-22","979-392-9965","America/Chicago",26.19030,-98.15200
5759,"Deanna Thompson","315A Hart St","Brooklyn, NY 11206","1989-12-22","585-923-0384","America/New_York",40.69470,-73.94020
5760,"Mary Williams","403½ E 89th St","Manhattan, NY 10128","1979-06-26","516-843-6517","America/New_York",40.78275,-73.95675
5761,"Donald Byrd","55-25 100th St","Corona, NY 11368","1974-12-27","347-972-0598","America/New_York",40.74183,-73.86525
5762,"Sarah Walker","772 S Park Pl","Ridgewood, NJ 07450","1973-12-27","848-996-8666","America/New_York",40.98210,-74.11270
5763,"Mario Salazar","66 E 25th St","Manhattan, NY 10010","1953-09-12","838-309-0885","America/New_York",40.74202,-73.98401
5764,"Stephanie Vaughn","44A Troy Ave","Brooklyn, NY 11213","1964-03-25","838-213-7702","America/New_York",40.67027,-73.93593
5765,"Tina Miranda Hernandez","996 Montgomery St","Brooklyn, NY 11213","1996-05-26","838-676-4794","America/New_York",40.66434,-73.93289
5766,"Laura Rivera","948A Ogden Ave","Bronx, NY 10452","1946-04-22","838-992-8567","America/New_York",40.83795,-73.92823
5767,"Jason Padilla","4640 SW Park Rd","New Bedford, MA 02740","1990-05-31","617-909-8452","America/New_York",41.66970,-70.94280
5768,"Nathan Miller","4534 S 1st Pl","Houston, TX 77057","2000-12-21","936-684-5644","America/Chicago",29.78600,-95.38850
5769,"Timothy Bishop","249 W Park Ave","San Mateo, CA 94402","1988-09-14","310-556-2555","America/Los_Angeles",37.55220,-122.31210
5770,"Martin Bender","51-39 58th Pl","Woodside, NY 11377","1969-01-17","716-903-8847","America/New_York",40.73529,-73.90820
5771,"Nick Vang","151-61 N Conduit Ave","Jamaica, NY 11434","1993-05-20","585-389-6602","America/New_York",40.66738,-73.76998
5772,"Gloria Wheeler","5177A Farragut Rd","Brooklyn, NY 11203","1958-01-20","347-848-9393","America/New_York",40.63816,-73.93485
5773,"Marissa Benson","142-79 41st Ave","Flushing, NY 11354","1942-12-06","332-701-5694","America/New_York",40.76048,-73.82405
5774,"Valerie Little","9B Cooper Pl","Bronx, NY 10475","1954-08-12","914-570-6285","America/New_York",40.87678,-73.82456
5775,"Julie Romero","246W W 93rd St","Manhattan, NY 10025","1976-01-25","516-774-7451","America/New_York",40.79253,-73.97153
5776,"Sharon Miller","33-37 89th St","Jackson Heights, NY 11372","1955-01-22","914-617-8703","America/New_York",40.75498,-73.87891
5777,"Anthony Tucker","1566 Madison Pl","Brooklyn, NY 11229","1946-12-09","631-408-3159","America/New_York",40.60941,-73.94147
5778,"Diane Webb","48-2 248th St","Little Neck, NY 11362","1998-04-17","838-303-2558","America/New_York",40.76155,-73.73704
5779,"Erin Schmidt","64-39 30th Ave","Woodside, NY 11377","1954-10-28","347-512-5267","America/New_York",40.75954,-73.90415
5780,"Jared Schmidt","687 Kansas Rd S","Mullinville, KS 67109","1990-04-08","785-830-8332","America/Chicago",37.58850,-99.47540
5781,"Robert Fisher","2096 3rd Ave","Manhattan, NY 10029","1952-12-26","516-811-9736","America/New_York",40.79672,-73.94911
5782,"Sandra Hobbs","562 Park Way","Phillipsburg, NJ 08865","1959-03-30","551-721-5337","America/New_York",40.68940,-75.18210
5783,"Linda Thompson","297 Sunset Blvd","Bronx, NY 10473","1991-02-23","631-706-5563","America/New_York",40.80592,-73.85299
5784,"James Goodman","2010 Park Ln E","Vancouver, WA 98663","1970-05-08","253-609-4232","America/Los_Angeles",45.63660,-122.59670
5785,"Wayne Hardin Jr.","2081A 80th St","Brooklyn, NY 11214","1960-06-06","315-876-8679","America/New_York",40.61261,-74.00157
5786,"James Thompson","639 E 161st St","Bronx, NY 10456","1954-07-22","914-521-4445","America/New_York",40.82101,-73.90915
5787,"Christina Sarah Lin","1797 2nd Ave","Manhattan, NY 10128","1979-06-15","838-240-6088","America/New_York",40.78096,-73.95088
5788,"Nancy Moore","311½ E 8th St","Manhattan, NY 10009","1976-12-17","607-822-4538","America/New_York",40.72519,-73.97751
5789,"Erika Rubio","696 W 184th St","Manhattan, NY 10033","1959-12-27","838-333-6100","America/New_York",40.85102,-73.93294
5790,"Lauren Chang","312½ 21st St","Brooklyn, NY 11215","1960-01-08","212-457-1223","America/New_York",40.66096,-73.99275
5791,"Joseph Rush","678 7th Ave","Manhattan, NY 10036","1986-10-11","914-384-1412","America/New_York",40.75738,-73.98501
5792,"Danielle Avery","963B Sheridan Ave","Bronx, NY 10451","1999-08-04","838-701-3091","America/New_York",40.82733,-73.92098
5793,"Emily Castaneda","1522 Undercliff Ave","Bronx, NY 10453","1975-07-25","607-225-1014","America/New_York",40.84857,-73.92312
5794,"Corey Peterson","482 W 28th St","Manhattan, NY 10001","1970-03-07","914-478-8535","America/New_York",40.74691,-73.98930
5795,"Lisa Gray","3705 Bronx Blvd","Bronx, NY 10467","1960-10-21","315-863-8319","America/New_York",40.87903,-73.86804
5796,"Melissa Gomez","42 Bay 28th St","Brooklyn, NY 11214","1940-06-21","516-974-1296","America/New_York",40.60187,-73.99587
5797,"Jessica Camacho","4708 Rear Beach 47th St","Brooklyn, NY 11224","1979-07-02","838-460-9681","America/New_York",40.57659,-74.01186
5798,"Steven Garza","308C Liberty Ave","Staten Island, NY 10305","1968-03-22","646-358-8690","America/New_York",40.58446,-74.08804
5799,"Benjamin Potter","3453 Park Ave NE","Cincinnati, OH 45239","1955-12-14","937-831-0996","America/New_York",39.14130,-84.50600
5800,"Justin Perkins","3860 E Maple Dr","York, PA 17403","1950-08-31","717-418-8759","America/New_York",39.96510,-76.73150
5801,"Shawn Greene","505 Woolley Ave","Staten Island, NY 10314","1958-11-28","315-382-2883","America/New_York",40.61916,-74.14022
5802,"Nicole Tran","1126 E 49th St","Brooklyn, NY 11234","1996-10-26","516-528-4394","America/New_York",40.63000,-73.92856
5803,"Amanda Peterson","2029 Bartow Ave","Bronx, NY 10475","1953-03-25","934-916-6567","America/New_York",40.86872,-73.83033
5804,"Jillian Nolan","57-33 65th St","Maspeth, NY 11378","1974-11-12","347-526-9743","America/New_York",40.72139,-73.90028
5805,"Justin Fisher","172A Canal St","Manhattan, NY 10013","1982-01-21","516-511-6548","America/New_York",40.72048,-74.00475
5806,"Katherine Livingston","3713 NW Park Rd","Boston, MA 02127","1991-12-08","617-412-6586","America/New_York",42.31880,-71.08520
5807,"Jessica Brown","256-32 149th Rd","Rosedale, NY 11422","1953-05-02","838-773-7099","America/New_York",40.65240,-73.72908
5808,"Randy Bowen","1271A St Marks Ave","Brooklyn, NY 11213","1953-03-13","631-994-3036","America/New_York",40.67492,-73.94020
5809,"Jenny Henderson","119 Oxford St","Brooklyn, NY 11235","1963-08-27","315-893-7949","America/New_York",40.58016,-73.93821
5810,"Alex Moyer Jr.","1178 62nd St","Brooklyn, NY 11219","1974-11-08","838-470-3493","America/New_York",40.62671,-74.00542
5811,"Aaron Stewart","295A 21st St","Brooklyn, NY 11215","1967-07-20","516-747-4382","America/New_York",40.66027,-73.99283
5812,"Donna Higgins","4470 Barnes Ave","Bronx, NY 10466","1977-01-23","838-846-0874","America/New_York",40.88855,-73.85797
5813,"Kristina Guerrero","307A Powers St","Brooklyn, NY 11211","1982-03-30","631-850-2950","America/New_York",40.71252,-73.93773
5814,"Christopher Hobbs","3296 Barnes Ave","Bronx, NY 10467","1952-11-27","315-443-2840","America/New_York",40.86201,-73.86260
5815,"Dorothy Moody","2179 NW Park Dr","Addison, IL 60101","1952-06-25","309-933-1603","America/Chicago",41.93130,-88.00850
5816,"Alex Hogan III","129½ York Ave","Staten Island, NY 10301","1981-12-27","838-527-9968","America/New_York",40.63917,-74.08866
5817,"Bryce Delacruz","409 Elm Pl W","Mustang, OK 73064","1999-12-18","539-629-9822","America/Chicago",35.39170,-97.72460
5818,"Crystal Roberts","2464 Park Ln SW","San Antonio, TX 78247","1988-02-04","713-620-7489","America/Chicago",29.46320,-98.52380
5819,"Lydia Miller","34-37 100th St","Corona, NY 11368","1964-12-14","838-203-8984","America/New_York",40.73926,-73.86116
5820,"Heather Harris","33-32 84th St","Jackson Heights, NY 11372","1965-08-23","516-975-7243","America/New_York",40.75334,-73.88283
5821,"Brian Smith","28-50 92nd St","East Elmhurst, NY 11369","2001-12-12","680-649-4198","America/New_York",40.76800,-73.87606
5822,"Erik Valdez","46 Bradley Ave","Staten Island, NY 10314","1982-09-15","315-641-0217","America/New_York",40.60785,-74.13242
5823,"Jennifer Roberts","125½ Perry St","Manhattan, NY 10014","1991-11-03","838-220-3523","America/New_York",40.73506,-74.00286
5824,"Kevin Moyer","180 E 161st St","Bronx, NY 10451","1982-08-12","347-443-4233","America/New_York",40.82377,-73.91886
5825,"Rachael Wilson","1387 44th St","Brooklyn, NY 11219","1980-01-05","716-774-3721","America/New_York",40.63794,-73.99109
5826,"Stephanie Peterson","186 E 84th St","Manhattan, NY 10028","1975-04-06","929-609-5375","America/New_York",40.77447,-73.95816
5827,"Kenneth Watkins","423 Main St","Manhattan, NY 10044","1963-07-27","585-868-3448","America/New_York",40.76000,-73.94371
5828,"Melissa Haynes","4110B Digney Ave","Bronx, NY 10466","1976-06-16","716-292-9250","America/New_York",40.89533,-73.85161
5829,"Maria Manning","140 Harman St","Brooklyn, NY 11221","1955-02-03","315-863-5854","America/New_York",40.69390,-73.92346
5830,"Adam Fox","117 E 96th St","Manhattan, NY 10128","1988-02-18","838-380-4549","America/New_York",40.78474,-73.94839
5831,"Kathleen Gibbs","2470 SE Park Dr","San Francisco, CA 94102","1939-07-25","650-303-4270","America/Los_Angeles",37.75580,-122.44490
5832,"David Avery","2455 Spruce Dr S","Four Square Mile, CO 80247","1972-04-20","970-672-8799","America/Denver",39.68080,-104.88800
5833,"Chad Shelton","143-77 181st St","Springfield Gardens, NY 11413","1969-05-28","838-302-5100","America/New_York",40.66890,-73.76306
5834,"Angie Davis","2637A Creston Ave","Bronx, NY 10468","1953-01-23","516-332-7114","America/New_York",40.86270,-73.89745
5835,"Melinda Davidson","124-56 Metropolitan Ave","Kew Gardens, NY 11415","1964-10-21","838-209-2747","America/New_York",40.70423,-73.82623
5836,"Stacy Acosta","4452 7th Way SE","Bradley, ME 04411","1972-02-26","207-459-6969","America/New_York",44.91270,-68.62460
5837,"Brandon Sanchez","109-41 Queens Blvd","Forest Hills, NY 11375","1955-02-01","516-997-1093","America/New_York",40.72161,-73.83867
5838,"Patrick Stewart","121A Horizon Ct","Bronx, NY 10473","1994-09-09","914-507-6949","America/New_York",40.80705,-73.85002
5839,"Louis Russo","1138 49th Pl","Washington, DC 20045","1943-04-24","771-500-8222","America/New_York",38.90470,-77.01630
5840,"Thomas Reynolds","4096 NW Dogwood Way","Atlanta, GA 30327","1988-05-25","912-606-6316","America/New_York",33.76280,-84.42200
5841,"Olivia Johnson","646C W 125th St","Manhattan, NY 10027","1998-09-11","914-926-4960","America/New_York",40.80968,-73.95163
5842,"Timothy Green","530 3rd Ave","Manhattan, NY 10016","1996-06-02","914-549-5621","America/New_York",40.74143,-73.98149
5843,"Charles Richardson","266 W 86th St","Manhattan, NY 10024","1982-05-28","838-649-3366","America/New_York",40.78793,-73.97558
5844,"Melanie Andrade","298 W 71st St","Manhattan, NY 10023","1977-01-29","516-259-8051","America/New_York",40.77934,-73.98417
5845,"Julie Chen","1946 W Park Pl","Chicago, IL 60617","1955-12-24","217-720-9249","America/Chicago",41.83750,-87.68660
5846,"Rebekah Shields","1851 13th St","Parkland, WA 98447","1967-12-21","253-641-3175","America/Los_Angeles",47.14170,-122.43760
5847,"Christy Pratt","842 Maple Ave S","Harrisburg, PA 17120","1957-04-14","412-756-9621","America/New_York",40.27520,-76.88430
5848,"William Herrera","196-10 119th Ave","Saint Albans, NY 11412","1980-09-17","585-391-4828","America/New_York",40.69091,-73.75805
5849,"Brandon Jones","3366 Park Way","Mauldin, SC 29607","1982-01-10","803-907-9438","America/New_York",34.78210,-82.30320
5850,"Raymond Newman","2673 7th Ln","Hartford, CT 06105","1951-03-05","475-561-1857","America/New_York",41.76610,-72.68340
5851,"Brandon Wolf","2805 Park Pl NW","New York, NY 10309","1968-03-20","315-962-9812","America/New_York",40.69430,-73.92490
5852,"Timothy Miles","968-63 Ave M","Brooklyn, NY 11236","1961-06-30","315-660-5551","America/New_York",40.64005,-73.89395
5853,"Todd Cooper","2110 Coleman St","Brooklyn, NY 11234","1945-10-11","518-713-4447","America/New_York",40.61789,-73.92343
5854,"Amy Turner","212A Marion St","Brooklyn, NY 11233","1970-05-12","516-557-9794","America/New_York",40.68157,-73.92161
5855,"Ellen Wells","441½ Pulaski St","Brooklyn, NY 11221","1996-05-14","332-426-8030","America/New_York",40.69448,-73.93318
5856,"Troy Dickerson","618 Westminster Rd","Brooklyn, NY 11230","1977-12-14","516-837-7816","America/New_York",40.63540,-73.96606
5857,"Scott Thompson","28-54 23rd St","Astoria, NY 11102","1985-03-27","607-390-8793","America/New_York",40.77082,-73.92627
5858,"Kristen Miller","1298B Clay Ave","Bronx, NY 10456","1999-08-21","914-494-2657","America/New_York",40.83120,-73.91121
5859,"Brady Stewart","1445 Maple Way W","Kalamazoo, MI 49008","1967-11-27","586-976-7536","America/Detroit",42.27490,-85.58820
5860,"Michael Reyes","273A Ainslie St","Brooklyn, NY 11211","1981-03-30","516-918-3893","America/New_York",40.71289,-73.94915
5861,"Miranda Anita Oliver","1144 Belmont Ave","Brooklyn, NY 11208","1990-12-19","838-572-0363","America/New_York",40.67265,-73.87821
5862,"Michael Davis","4033 Bruner Ave","Bronx, NY 10466","1966-07-11","315-306-0274","America/New_York",40.89359,-73.84829
5863,"Rebecca Powers","3193 NW 10th Ln","San Francisco, CA 94112","1970-06-15","310-323-4238","America/Los_Angeles",37.75580,-122.44490
5864,"Caroline Young","460 7th Way","Parkway, CA 95823","1965-07-12","949-764-7635","America/Los_Angeles",38.49930,-121.45200
5865,"Brian Frost","471A E 89th St","Manhattan, NY 10128","1955-02-09","716-634-0157","America/New_York",40.78290,-73.94968
5866,"Mary Young","139 Willow St","Brooklyn, NY 11201","1978-08-20","516-633-4899","America/New_York",40.69796,-73.99490
5867,"Earl Anderson","4702 NE 5th Way","Winter Haven, FL 33884","1972-12-25","561-262-4232","America/New_York",28.01180,-81.70140
5868,"Sarah Lin","338 W 88th St","Manhattan, NY 10024","1976-12-08","347-960-8551","America/New_York",40.78666,-73.97070
5869,"Michelle Sharp","974 Sheridan Ave","Bronx, NY 10456","1970-10-15","838-401-9305","America/New_York",40.82858,-73.91805
5870,"Elizabeth House","1153 Rear Liberty Ave","Brooklyn, NY 11208","1996-12-28","315-489-1513","America/New_York",40.67750,-73.87873
5871,"Mary Welch","2921½ Briggs Ave","Bronx, NY 10458","1996-01-24","838-530-7831","America/New_York",40.86438,-73.88380
5872,"Brandi Bates","3692 12th Pl N","Rosedale, WA 98332","1944-02-27","564-975-4808","America/Los_Angeles",47.34520,-122.63690
5873,"Michael Vargas","7 Fulton St","Manhattan, NY 10038","1996-02-23","516-871-1073","America/New_York",40.70884,-74.00402
5874,"James Roth","2094B Ford St","Brooklyn, NY 11229","1962-10-02","716-582-3783","America/New_York",40.60364,-73.93879
5875,"Sharon Wong","257 79th St","Brooklyn, NY 11209","1938-12-17","516-452-9913","America/New_York",40.62811,-74.02222
5876,"Jordan Mcdonald","142-22 69th Rd","Flushing, NY 11367","1999-10-28","315-514-2546","America/New_York",40.73040,-73.82118
5877,"Heidi Garcia","2822 NW Sunset Rd","Los Angeles, CA 90291","1970-11-30","818-874-8964","America/Los_Angeles",34.11410,-118.40680
5878,"Kenneth Wells","3-27 Endeavor Pl","College Point, NY 11356","1956-05-29","838-989-3061","America/New_York",40.79382,-73.84477
5879,"Antonio Carter","22-32 74th St","East Elmhurst, NY 11370","1961-05-06","914-607-6341","America/New_York",40.76392,-73.89406
5880,"Jacqueline Jones","3817 Park Way","Fulshear, TX 77441","1992-07-16","903-670-9903","America/Chicago",29.69300,-95.88040
5881,"Tiffany Newman","134 W 68th St","Manhattan, NY 10023","1957-12-31","914-417-1109","America/New_York",40.77438,-73.98099
5882,"Melissa Gray","3388 E Park Pl","Dallas, TX 75241","1985-11-06","682-243-2929","America/Chicago",32.79350,-96.76670
5883,"Joshua Long","5799B Amboy Rd","Staten Island, NY 10309","1987-04-17","838-298-3545","America/New_York",40.52573,-74.21339
5884,"Donald Reed","495A Lisk Ave","Staten Island, NY 10303","1951-06-13","838-949-5278","America/New_York",40.62283,-74.16440
5885,"David Day","1525 W 1st St","Brooklyn, NY 11204","1977-05-27","315-859-3738","America/New_York",40.60923,-73.97523
5886,"Elizabeth Oliver","24-52 Mott Ave","Far Rockaway, NY 11691","1976-07-30","716-208-3096","America/New_York",40.61223,-73.76880
5887,"Brian Roberts","124-57 132nd St","South Ozone Park, NY 11420","1990-07-15","914-647-8388","America/New_York",40.67170,-73.80937
